PLAYER_NAME,LOC_X,LOC_Y,MADE_SHOT
Stephen Curry,-216.0,299.4,True
Stephen Curry,256.79999999999995,303.0,False
Stephen Curry,189.6,210.6,False
Stephen Curry,13.200000000000003,157.8,False
Stephen Curry,-270.0,222.6,True
Stephen Curry,-278.4,84.6,False
Stephen Curry,97.2,401.40000000000003,True
Stephen Curry,4.8,133.8,False
Stephen Curry,214.79999999999998,301.8,True
Stephen Curry,48.0,72.6,False
Stephen Curry,-36.0,114.6,True
Stephen Curry,33.599999999999994,387.0,False
Stephen Curry,235.2,282.6,False
Stephen Curry,109.2,127.80000000000001,True
Stephen Curry,-115.2,138.60000000000002,False
Stephen Curry,-174.0,343.79999999999995,False
Stephen Curry,-20.400000000000002,203.39999999999998,False
Stephen Curry,-50.400000000000006,155.4,False
Stephen Curry,54.0,376.2,False
Stephen Curry,-78.0,105.0,False
Stephen Curry,203.99999999999997,309.0,False
Stephen Curry,-130.8,349.79999999999995,False
Stephen Curry,-144.0,413.40000000000003,False
Stephen Curry,-34.8,79.8,False
Stephen Curry,-7.2,112.2,False
Stephen Curry,-187.2,363.0,False
Stephen Curry,-222.0,133.8,False
Stephen Curry,-138.0,249.0,True
Stephen Curry,111.6,142.2,False
Stephen Curry,-279.6,71.39999999999999,True
Stephen Curry,39.599999999999994,378.6,False
Stephen Curry,145.2,355.8,True
Stephen Curry,130.8,420.5999999999999,True
Stephen Curry,198.0,413.40000000000003,True
Stephen Curry,182.4,359.4,False
Stephen Curry,-132.0,431.40000000000003,True
Stephen Curry,30.0,400.2,False
Stephen Curry,33.599999999999994,369.0,False
Stephen Curry,-1.2,131.39999999999998,True
Stephen Curry,-33.599999999999994,76.2,False
Stephen Curry,-230.4,343.79999999999995,False
Stephen Curry,-66.0,207.0,False
Stephen Curry,223.2,118.2,True
Stephen Curry,-135.60000000000002,190.2,True
Stephen Curry,-79.19999999999999,120.60000000000001,False
Stephen Curry,76.8,435.00000000000006,False
Stephen Curry,-129.6,359.4,False
Stephen Curry,184.79999999999998,384.59999999999997,True
Stephen Curry,52.80000000000001,96.60000000000001,True
Stephen Curry,-4.8,305.4,False
Stephen Curry,282.0,67.80000000000001,False
Stephen Curry,246.0,281.4,False
Stephen Curry,98.39999999999999,114.6,True
Stephen Curry,213.6,286.20000000000005,False
Stephen Curry,-21.6,73.80000000000001,True
Stephen Curry,278.4,69.0,False
Stephen Curry,115.2,127.80000000000001,False
Stephen Curry,198.0,297.0,False
Stephen Curry,-247.20000000000002,241.79999999999995,False
Stephen Curry,103.19999999999999,357.0,False
Stephen Curry,-195.6,351.0,False
Stephen Curry,16.799999999999997,127.80000000000001,True
Stephen Curry,-6.0,384.59999999999997,True
Stephen Curry,-235.2,276.6,False
Stephen Curry,40.800000000000004,399.0,True
Stephen Curry,-134.39999999999998,114.6,False
Stephen Curry,76.8,279.0,True
Stephen Curry,-51.599999999999994,161.39999999999998,False
Stephen Curry,-28.8,385.8,False
Stephen Curry,96.0,111.0,True
Stephen Curry,225.6,271.79999999999995,False
Stephen Curry,39.599999999999994,89.4,False
Stephen Curry,-110.39999999999999,132.60000000000002,False
Stephen Curry,-15.600000000000001,403.8,False
Stephen Curry,48.0,233.4,False
Stephen Curry,-50.400000000000006,285.0,True
Stephen Curry,-74.4,358.20000000000005,False
